"Type","1976","1997","2006","2011","2014","2017","2020","2023"
"Blað- og runnfléttur",23.3333333333333,26.3333333333333,32.1666666666667,33.3333333333333,31.3333333333333,32,30.5333333333333,31
"Hrúðurfléttur",17.6666666666667,21.3333333333333,17.3333333333333,19.5,23.3333333333333,19.1666666666667,12.35,16.0466666666667
"Mosar",21.5,17.6666666666667,22.6666666666667,22.1666666666667,17.3333333333333,22.1666666666667,22.8833333333333,30.5333333333333
"Heildarþekja",62.5,65.3333333333333,72.1666666666667,75,72,73.3333333333333,65.7666666666667,77.58
"Tegundafjöldi",17.3333333333333,15.6666666666667,16.6666666666667,16.3333333333333,14,12.6666666666667,14.6666666666667,15.6666666666667
